ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Since,Total_Spending,Total_Children,AgeGroup,Cluster,KMeans_Cluster_Names,PCA1,PCA2,GMM_Cluster,GMM_Confidence,GMM_Cluster_Names
7627,1975,Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,50,5012,2086,0,40-49,3,Dormant / Disengaged Customers,2.431532720546746,-0.4535421028472074,1,0.9910109496500883,High-Value Store Customers
4501,1965,Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,60,4679,1478,0,50-59,1,High-Value At-Risk Customers,2.1112661257832075,1.9902548526023018,1,0.9993337825792998,High-Value Store Customers
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,48,4598,49,1,40-49,0,Recent Low-Value Customers,-1.554637117753537,-0.7837870342168192,0,0.997573068668469,Low-Value Customers
3075,1972,PhD,Married,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,53,4739,382,0,50-59,3,Dormant / Disengaged Customers,0.611519406862102,0.5292846985614563,2,0.8859822861625131,Mid-Value Active Customers
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,50,4731,69,1,40-49,0,Recent Low-Value Customers,-2.1501667107381124,-1.2544315932080898,0,0.99709684604739,Low-Value Customers
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,56,5059,67,1,50-59,4,High-Value Omnichannel Customers,-1.926435902287192,1.0121454880581706,0,0.9893143837870437,Low-Value Customers
7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,56,4701,30,2,50-59,0,Recent Low-Value Customers,-1.9164147087754437,-0.815699691111977,0,0.9961037470519731,Low-Value Customers
6919,1978,2n Cycle,Married,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,47,4838,63,1,40-49,0,Recent Low-Value Customers,-1.852997100866372,-0.22212091198276196,0,0.9973897460872488,Low-Value Customers
3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,44,5129,79,1,40-49,4,High-Value Omnichannel Customers,-1.809065421713197,-0.04909173652052701,0,0.9348556168694994,Low-Value Customers
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,64,4941,42,1,60-69,5,Low-Engagement Mature Customers,-1.8803811760048574,-0.43401295009415974,0,0.9814623932424597,Low-Value Customers
2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,65,5115,819,1,60-69,1,High-Value At-Risk Customers,1.568140580475562,0.9415657878370096,1,0.9632910867330443,High-Value Store Customers
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,70,4733,1151,0,60-69,1,High-Value At-Risk Customers,2.0106375349841645,1.6365476887224453,1,0.9998541091197898,High-Value Store Customers
895,1948,PhD,Married,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,77,5015,594,2,70+,1,High-Value At-Risk Customers,1.2045159301880348,0.6728149888293122,1,0.9349099656121943,High-Value Store Customers
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,59,4967,129,2,50-59,4,High-Value Omnichannel Customers,-1.2218334309874974,0.8947049966430666,2,0.8936137293613386,Mid-Value Active Customers
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,39,4995,213,1,30-39,0,Recent Low-Value Customers,-2.2749808840762102,-1.8295453712922498,2,0.9952462574284981,Mid-Value Active Customers
7232,1973,Graduation,Widow,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,52,4586,67,1,50-59,4,High-Value Omnichannel Customers,-1.446888133290309,1.950526510597903,0,0.9090208228602332,Low-Value Customers
8477,1956,Graduation,Divorced,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,69,4923,28,3,60-69,5,Low-Engagement Mature Customers,-1.896214722551033,0.6597724789218484,0,0.9755359471471612,Low-Value Customers
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,5059,45,1,40-49,0,Recent Low-Value Customers,-2.0362606032944686,-0.6879287518158955,0,0.9874235057910471,Low-Value Customers
988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,60,4501,1193,0,50-59,1,High-Value At-Risk Customers,1.8797751663132618,1.2021301965556874,1,0.9846250704693056,High-Value Store Customers
7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,56,4762,268,0,50-59,4,High-Value Omnichannel Customers,-0.9787474258820728,0.7611985952899258,2,0.9997781774923499,Mid-Value Active Customers
4587,1944,Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,81,4794,266,0,70+,5,Low-Engagement Mature Customers,0.27744060981422436,1.8616444530087404,2,0.8151286382733457,Mid-Value Active Customers
6682,1973,Basic,Married,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,5013,37,1,50-59,0,Recent Low-Value Customers,-2.3902075287259894,-0.25455537689018254,0,0.991148897612654,Low-Value Customers
6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,58,4692,37,3,50-59,0,Recent Low-Value Customers,-1.9660542928252656,-0.5852491221253903,0,0.9956764443865511,Low-Value Customers
10299,1969,PhD,Single,48240.0,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,56,5045,882,0,50-59,2,High-Value Store Loyalists,1.5132317417521999,0.3779756620258585,1,0.9898947620609675,High-Value Store Customers
3083,1974,Graduation,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,51,4786,373,2,50-59,4,High-Value Omnichannel Customers,-0.49216689525776725,0.7683908411154098,2,0.999321393761689,Mid-Value Active Customers
8953,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,60,4867,35,3,50-59,4,High-Value Omnichannel Customers,-1.96401531189762,1.5041050568425067,0,0.9956377120499241,Low-Value Customers
1503,1976,PhD,Together,162397.0,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,49,4839,107,2,40-49,3,Dormant / Disengaged Customers,0.9808548188559328,0.7114492256431215,4,1.0,High-Potential Underengaged Customers
8650,1978,Graduation,Widow,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,47,4916,42,2,40-49,0,Recent Low-Value Customers,-1.1721601781607158,-0.0621015799861592,0,0.9031610632197765,Low-Value Customers
10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,65,5129,326,1,60-69,5,Low-Engagement Mature Customers,0.018061636523675265,-0.6441416523372472,4,0.9888591374346416,High-Potential Underengaged Customers
2782,1961,PhD,Married,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,64,4801,404,1,60-69,2,High-Value Store Loyalists,0.28325943282018634,-1.0399670744146776,2,0.9891068750139713,Mid-Value Active Customers
6941,1971,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,54,4798,95,0,50-59,4,High-Value Omnichannel Customers,-1.9245876105152127,1.4068678347398758,2,0.6042690368579104,Mid-Value Active Customers
10972,1949,Graduation,Widow,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,76,4559,939,0,70+,1,High-Value At-Risk Customers,1.5820987105677966,0.824498569816862,1,0.9996977063413502,High-Value Store Customers
10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,4631,33,1,40-49,0,Recent Low-Value Customers,-1.9597683764315907,0.13655414201450233,0,0.9849976930188058,Low-Value Customers
6583,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,70,4839,981,0,60-69,1,High-Value At-Risk Customers,1.5089435736777308,0.37678221934291656,1,0.9951873432214351,High-Value Store Customers
3641,1976,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,4973,36,1,40-49,4,High-Value Omnichannel Customers,-2.0742956058773707,1.4449971246440467,0,0.9999287918779759,Low-Value Customers
10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,50,4839,1237,1,40-49,3,Dormant / Disengaged Customers,2.1099958350362575,0.0265367177129337,1,0.85520065110546,High-Value Store Customers
4299,1960,Graduation,Together,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,65,5094,1825,1,60-69,2,High-Value Store Loyalists,2.023976502184669,-1.5003713773176814,1,0.9597881435595359,High-Value Store Customers
3469,1977,PhD,Divorced,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,48,5109,103,2,40-49,4,High-Value Omnichannel Customers,-1.9660295621739716,1.0507917335614914,0,0.9024328417056192,Low-Value Customers
5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,48,5006,191,1,40-49,4,High-Value Omnichannel Customers,-1.7255834750596244,0.34262826170023014,2,0.9990602086509817,Mid-Value Active Customers
10727,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,55,4670,1586,1,50-59,2,High-Value Store Loyalists,2.1500608926516502,-1.0003987712937297,3,0.9999856521005495,High-Value Omnichannel Customers
9624,1958,PhD,Together,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,67,4464,963,0,60-69,1,High-Value At-Risk Customers,1.229978915464041,0.6465098650554942,1,0.9998034927193536,High-Value Store Customers
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,55,4613,889,1,50-59,2,High-Value Store Loyalists,1.7669929177791983,-1.3199043287619874,1,0.9937827501176822,High-Value Store Customers
4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,65,4582,93,0,60-69,5,Low-Engagement Mature Customers,-1.6521901749865677,-0.5305401270003639,0,0.8098206335450263,Low-Value Customers
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,52,4885,1587,0,50-59,3,Dormant / Disengaged Customers,2.14716717435946,-1.1150831510488244,1,0.9790960004983036,High-Value Store Customers
8461,1962,Graduation,Divorced,46102.0,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,63,4559,16,3,60-69,5,Low-Engagement Mature Customers,-1.7651165284164427,-1.1265806268299356,0,0.9833229967468832,Low-Value Customers
6945,1952,Graduation,Single,84574.0,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,73,4838,1375,0,70+,1,High-Value At-Risk Customers,2.9265652014545127,0.2939433024062821,1,0.8761771668198053,High-Value Store Customers
944,1962,Graduation,Married,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,63,4985,393,1,60-69,5,Low-Engagement Mature Customers,0.3319686113850641,-1.1198660971380525,2,0.9739369106456423,Mid-Value Active Customers
1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,75,5087,1477,1,70+,2,High-Value Store Loyalists,1.896260940501479,-0.40669957765990794,1,0.6784508219162544,High-Value Store Customers
701,1971,Graduation,Married,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,54,4683,1179,1,50-59,3,Dormant / Disengaged Customers,1.9468825036034965,0.4152822867247931,1,0.9832749784935141,High-Value Store Customers
3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,65,5080,1005,1,60-69,1,High-Value At-Risk Customers,2.2090459562200913,1.2181929934238347,1,0.9993777411544484,High-Value Store Customers
4149,1948,PhD,Together,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,77,4495,1348,0,70+,1,High-Value At-Risk Customers,1.9916269836416018,0.7573931422133569,1,0.9985802532746455,High-Value Store Customers
2131,1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,66,4994,1307,1,60-69,2,High-Value Store Loyalists,1.4832884659334744,-0.9012251647245798,1,0.941061062309745,High-Value Store Customers
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,61,4866,486,1,60-69,5,Low-Engagement Mature Customers,-0.2621326646743631,-0.8841968439746937,1,0.8180808759537733,High-Value Store Customers
1173,1947,Master,Together,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,78,4924,2252,0,70+,1,High-Value At-Risk Customers,2.665444785000479,1.344851942846589,1,0.9968330888046744,High-Value Store Customers
4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,54,4763,235,2,50-59,4,High-Value Omnichannel Customers,-0.6671672256018152,0.22956761447868385,2,0.9998354371790432,Mid-Value Active Customers
4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,55,4972,1724,0,50-59,3,Dormant / Disengaged Customers,3.984118360536995,-0.7704260280299426,3,0.9452169035908614,High-Value Omnichannel Customers
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,55,4646,235,1,50-59,5,Low-Engagement Mature Customers,-0.19358281915047293,-0.9650514779532087,2,0.9973694010067005,Mid-Value Active Customers
4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,48,4485,1092,1,40-49,3,Dormant / Disengaged Customers,2.298688202337272,-0.5642671660533388,1,0.964212392062009,High-Value Store Customers
10928,1958,Graduation,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,67,4734,599,1,60-69,2,High-Value Store Loyalists,1.0061142613099805,-0.8265740628194773,2,0.8076532187868857,Mid-Value Active Customers
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,65,4580,2008,0,60-69,1,High-Value At-Risk Customers,3.277013247311318,-0.22799296613618444,1,0.9497729933555805,High-Value Store Customers
6728,1985,Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,40,5119,48,1,30-39,0,Recent Low-Value Customers,-2.491570824765315,-0.5548629527008448,0,0.9977497988019839,Low-Value Customers
6661,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,5134,1174,1,50-59,2,High-Value Store Loyalists,2.155795946814717,-0.3656714497139841,1,0.9802355405616069,High-Value Store Customers
4725,1950,PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,75,4525,67,1,70+,5,Low-Engagement Mature Customers,-0.4120075038610817,1.6436408089795809,0,0.8349648710286866,Low-Value Customers
3277,1955,Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,70,5143,365,1,60-69,5,Low-Engagement Mature Customers,-0.24109734399293725,-1.7236064781183753,2,0.9960004469670923,Mid-Value Active Customers
5555,1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,50,4590,6,0,40-49,3,Dormant / Disengaged Customers,0.7696594974392248,2.3986955215218164,4,1.0,High-Potential Underengaged Customers
2564,1953,Graduation,Together,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,72,4624,165,1,70+,5,Low-Engagement Mature Customers,-0.511128236514651,1.4455038797176132,2,0.9995841861865103,Mid-Value Active Customers
946,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,67,5093,210,0,60-69,4,High-Value Omnichannel Customers,-1.0417083554484248,1.4485136067673428,2,0.9998865533304541,Mid-Value Active Customers
3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,78,4750,1095,1,70+,1,High-Value At-Risk Customers,2.970886369624549,-0.7245626204993502,1,0.9530222994867652,High-Value Store Customers
6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,59,4699,223,3,50-59,4,High-Value Omnichannel Customers,-1.0406275650318235,1.2816550946761163,2,0.9998848414022876,Mid-Value Active Customers
55,1963,Graduation,Together,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,62,5017,597,1,60-69,2,High-Value Store Loyalists,0.8953952980953064,0.6435539545737545,2,0.7025225215878937,Mid-Value Active Customers
7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,40,4675,22,1,30-39,4,High-Value Omnichannel Customers,-2.500657037632799,0.8865043390066911,0,0.9705029845642726,Low-Value Customers
5084,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,50,4634,1064,1,40-49,3,Dormant / Disengaged Customers,1.9408043511675328,0.8904720911228895,1,0.9949611880608492,High-Value Store Customers
1777,1980,Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,45,5108,74,0,40-49,0,Recent Low-Value Customers,-2.183364836648008,-0.7870420312540635,0,0.9822804162548342,Low-Value Customers
8162,1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,69,4992,26,0,60-69,4,High-Value Omnichannel Customers,-1.953143571517841,1.589101614898642,0,0.9981194219740124,Low-Value Customers
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,4996,60,0,60-69,4,High-Value Omnichannel Customers,-2.3416849968712357,1.0170777747766133,0,0.9219159231416427,Low-Value Customers
8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51,4857,20,1,50-59,0,Recent Low-Value Customers,-1.9219380160543882,-0.5587157513181283,0,0.9898686022856579,Low-Value Customers
1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,38,4725,59,1,30-39,0,Recent Low-Value Customers,-2.0646561428610473,-0.47337782368321696,0,0.9995024854041402,Low-Value Customers
11007,1968,PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,57,4864,34,1,50-59,0,Recent Low-Value Customers,-2.1390839612241743,-0.12216504633862692,0,0.9893207498698919,Low-Value Customers
7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,54,4682,198,2,50-59,4,High-Value Omnichannel Customers,-0.22250298835099058,1.2469371041132198,2,0.9755294548390709,Mid-Value Active Customers
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,61,4783,1048,1,60-69,2,High-Value Store Loyalists,1.6199373591746833,0.6566678706886299,1,0.990672571289253,High-Value Store Customers
10379,1962,Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,63,4681,574,2,60-69,2,High-Value Store Loyalists,0.6800383495175059,1.0027942148277151,3,0.4300110638896356,High-Value Omnichannel Customers
9204,1970,Graduation,Widow,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,55,5103,1029,1,50-59,3,Dormant / Disengaged Customers,0.9841555049202146,-0.21280780744485608,1,0.9966443611241237,High-Value Store Customers
3197,1980,Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,45,4643,670,1,40-49,3,Dormant / Disengaged Customers,1.163828005095959,-0.498898334339299,1,0.894871530226042,High-Value Store Customers
2920,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,50,5023,990,1,40-49,4,High-Value Omnichannel Customers,-0.11087936082610197,0.22310799103979512,3,0.9999999999999947,High-Value Omnichannel Customers
6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,4486,11,2,50-59,0,Recent Low-Value Customers,-2.427780938362777,-0.6865910999388826,0,0.9823763327638532,Low-Value Customers
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,62,5055,1241,1,60-69,2,High-Value Store Loyalists,1.8614336304140355,-1.4825067145356972,1,0.6753074322330839,High-Value Store Customers
9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,46,4626,576,0,40-49,3,Dormant / Disengaged Customers,1.4880573497349265,1.3372693618676526,1,0.9999705612986735,High-Value Store Customers
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,40,4826,172,1,30-39,0,Recent Low-Value Customers,-1.8627378466134068,-1.6461662702571738,2,0.9988451548871548,Mid-Value Active Customers
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,45,4636,664,0,40-49,3,Dormant / Disengaged Customers,1.565205370836702,-0.6756775010486589,1,0.9997033954200881,High-Value Store Customers
2891,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,62,4702,928,1,60-69,2,High-Value Store Loyalists,0.7932201667116663,-0.3214887944161969,1,0.7058150978460705,High-Value Store Customers
4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,58,5116,2074,0,50-59,2,High-Value Store Loyalists,3.2866029934950736,-0.12898135271896752,1,0.99053502146392,High-Value Store Customers
75,1982,2n Cycle,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,43,4787,467,0,40-49,2,High-Value Store Loyalists,-0.5038233482037023,-1.3945744817984667,2,0.9827920882765732,Mid-Value Active Customers
10120,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,70,4696,257,1,60-69,5,Low-Engagement Mature Customers,-0.43353948711421775,1.3482349624751928,2,0.998953109065232,Mid-Value Active Customers
6327,1967,Graduation,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,58,4640,1146,0,50-59,1,High-Value At-Risk Customers,1.157775521365686,1.9382024407728418,1,0.9998875151604588,High-Value Store Customers
